row_id,source,date,test_name,dtype_in,dtype_out,size,num_vcores,num_dies,partition,run_type,category,vcore_mhz,start_cycle,end_cycle,total_cycles,kernel_prolog_marker,warmup_cycles,meas_vs_warmup_ratio,file_path,parsed_at
b86392f7a65efae2,sim,2026-06-07,exp_fp32_fp32,fp32,fp32,1024,32,1,1,measurement,elementwise,500,410,1318,908,473,908,1.000,/home/shay.levy/traces/vcd_traces/sim/20260607/vcore_r0_t0_c0_d0_v0_asm_exp_fp32_fp32_1024_num_vcores_32_partition_1_measurement.vcd,2026-06-07T14:37:32+00:00
37415aac44bf4d41,sim,2026-06-07,exp_fp32_fp32,fp32,fp32,1024,32,1,1,warmup,elementwise,500,408,1316,908,471,,,/home/shay.levy/traces/vcd_traces/sim/20260607/vcore_r0_t0_c0_d0_v0_asm_exp_fp32_fp32_1024_num_vcores_32_partition_1_warmup.vcd,2026-06-07T14:37:32+00:00
998972529ee0790e,sim,2026-06-07,exp_fp32_fp32,fp32,fp32,1024,8,1,1,measurement,elementwise,500,410,1318,908,473,908,1.000,/home/shay.levy/traces/vcd_traces/sim/20260607/vcore_r0_t0_c0_d0_v0_asm_exp_fp32_fp32_1024_num_vcores_8_partition_1_measurement.vcd,2026-06-07T14:37:32+00:00
6b5fd961603f1aa1,sim,2026-06-07,exp_fp32_fp32,fp32,fp32,1024,8,1,1,warmup,elementwise,500,408,1316,908,471,,,/home/shay.levy/traces/vcd_traces/sim/20260607/vcore_r0_t0_c0_d0_v0_asm_exp_fp32_fp32_1024_num_vcores_8_partition_1_warmup.vcd,2026-06-07T14:37:32+00:00
f414bde25c90783a,sim,2026-06-07,linear_vme_bf16_bf16,bf16,bf16,128,,1,,measurement,vme,500,503,18995,18492,,19752,0.936,/home/shay.levy/traces/vcd_traces/sim/20260607/vcore_r0_t0_c0_d0_v0_asm_linear_vme_bf16_bf16_128_measurement.vcd,2026-06-07T14:37:32+00:00
3f3e89bbc1770dbf,sim,2026-06-07,linear_vme_bf16_bf16,bf16,bf16,128,,1,,warmup,vme,500,924,20676,19752,,,,/home/shay.levy/traces/vcd_traces/sim/20260607/vcore_r0_t0_c0_d0_v0_asm_linear_vme_bf16_bf16_128_warmup.vcd,2026-06-07T14:37:32+00:00
b2638222786d0a58,sim,2026-06-07,memcpy_fp32_local_fp32,fp32,fp32,1024,1,1,1,measurement,memory,500,411,1312,901,475,985,0.915,/home/shay.levy/traces/vcd_traces/sim/20260607/vcore_r0_t0_c0_d0_v0_asm_memcpy_fp32_local_fp32_1024_num_vcores_1_partition_1_measurement.vcd,2026-06-07T14:37:32+00:00
3e9d262e8b4632d9,sim,2026-06-07,memcpy_fp32_local_fp32,fp32,fp32,1024,1,1,1,warmup,memory,500,855,1840,985,1003,,,/home/shay.levy/traces/vcd_traces/sim/20260607/vcore_r0_t0_c0_d0_v0_asm_memcpy_fp32_local_fp32_1024_num_vcores_1_partition_1_warmup.vcd,2026-06-07T14:37:32+00:00
8fccd93d428eeb7f,sim,2026-06-07,memcpy_fp32_local_fp32,fp32,fp32,1024,16,1,1,measurement,memory,500,410,1311,901,474,901,1.000,/home/shay.levy/traces/vcd_traces/sim/20260607/vcore_r0_t0_c0_d0_v0_asm_memcpy_fp32_local_fp32_1024_num_vcores_16_partition_1_measurement.vcd,2026-06-07T14:37:32+00:00
3455631da93483b6,sim,2026-06-07,memcpy_fp32_local_fp32,fp32,fp32,1024,16,1,1,warmup,memory,500,410,1311,901,474,,,/home/shay.levy/traces/vcd_traces/sim/20260607/vcore_r0_t0_c0_d0_v0_asm_memcpy_fp32_local_fp32_1024_num_vcores_16_partition_1_warmup.vcd,2026-06-07T14:37:32+00:00
51ce07dc090b94d7,sim,2026-06-07,memcpy_fp32_local_fp32,fp32,fp32,1024,32,1,1,measurement,memory,500,410,1311,901,474,901,1.000,/home/shay.levy/traces/vcd_traces/sim/20260607/vcore_r0_t0_c0_d0_v0_asm_memcpy_fp32_local_fp32_1024_num_vcores_32_partition_1_measurement.vcd,2026-06-07T14:37:32+00:00
4dd02361054532a6,sim,2026-06-07,memcpy_fp32_local_fp32,fp32,fp32,1024,32,1,1,warmup,memory,500,410,1311,901,474,,,/home/shay.levy/traces/vcd_traces/sim/20260607/vcore_r0_t0_c0_d0_v0_asm_memcpy_fp32_local_fp32_1024_num_vcores_32_partition_1_warmup.vcd,2026-06-07T14:37:32+00:00
285bd13f0b8bf297,sim,2026-06-07,memcpy_fp32_local_fp32,fp32,fp32,1024,8,1,1,measurement,memory,500,410,1311,901,474,901,1.000,/home/shay.levy/traces/vcd_traces/sim/20260607/vcore_r0_t0_c0_d0_v0_asm_memcpy_fp32_local_fp32_1024_num_vcores_8_partition_1_measurement.vcd,2026-06-07T14:37:32+00:00
2c2d8a98084f55b7,sim,2026-06-07,memcpy_fp32_local_fp32,fp32,fp32,1024,8,1,1,warmup,memory,500,410,1311,901,474,,,/home/shay.levy/traces/vcd_traces/sim/20260607/vcore_r0_t0_c0_d0_v0_asm_memcpy_fp32_local_fp32_1024_num_vcores_8_partition_1_warmup.vcd,2026-06-07T14:37:32+00:00
30836b1d423bd56e,sim,2026-06-07,mul_bf16_bf16,bf16,bf16,1024,1,1,1,measurement,elementwise,500,473,1407,934,545,1012,0.923,/home/shay.levy/traces/vcd_traces/sim/20260607/vcore_r0_t0_c0_d0_v0_asm_mul_bf16_bf16_1024_num_vcores_1_partition_1_measurement.vcd,2026-06-07T14:37:32+00:00
7986f77e3975e034,sim,2026-06-07,mul_bf16_bf16,bf16,bf16,1024,1,1,1,warmup,elementwise,500,493,1505,1012,643,,,/home/shay.levy/traces/vcd_traces/sim/20260607/vcore_r0_t0_c0_d0_v0_asm_mul_bf16_bf16_1024_num_vcores_1_partition_1_warmup.vcd,2026-06-07T14:37:32+00:00
ce8115a8b9291e3f,sim,2026-06-07,mul_bf16_bf16,bf16,bf16,1024,16,1,1,measurement,elementwise,500,473,1399,926,537,926,1.000,/home/shay.levy/traces/vcd_traces/sim/20260607/vcore_r0_t0_c0_d0_v0_asm_mul_bf16_bf16_1024_num_vcores_16_partition_1_measurement.vcd,2026-06-07T14:37:32+00:00
d22e971ce2b3e9fa,sim,2026-06-07,mul_bf16_bf16,bf16,bf16,1024,16,1,1,warmup,elementwise,500,473,1399,926,537,,,/home/shay.levy/traces/vcd_traces/sim/20260607/vcore_r0_t0_c0_d0_v0_asm_mul_bf16_bf16_1024_num_vcores_16_partition_1_warmup.vcd,2026-06-07T14:37:32+00:00
26577a65c70e8cec,sim,2026-06-07,mul_bf16_bf16,bf16,bf16,1024,32,1,1,measurement,elementwise,500,473,1399,926,537,926,1.000,/home/shay.levy/traces/vcd_traces/sim/20260607/vcore_r0_t0_c0_d0_v0_asm_mul_bf16_bf16_1024_num_vcores_32_partition_1_measurement.vcd,2026-06-07T14:37:32+00:00
051972cd21bac801,sim,2026-06-07,mul_bf16_bf16,bf16,bf16,1024,32,1,1,warmup,elementwise,500,473,1399,926,537,,,/home/shay.levy/traces/vcd_traces/sim/20260607/vcore_r0_t0_c0_d0_v0_asm_mul_bf16_bf16_1024_num_vcores_32_partition_1_warmup.vcd,2026-06-07T14:37:32+00:00
df507db531ce3fd4,sim,2026-06-07,mul_bf16_bf16,bf16,bf16,1024,8,1,1,measurement,elementwise,500,473,1399,926,537,926,1.000,/home/shay.levy/traces/vcd_traces/sim/20260607/vcore_r0_t0_c0_d0_v0_asm_mul_bf16_bf16_1024_num_vcores_8_partition_1_measurement.vcd,2026-06-07T14:37:32+00:00
8cbb1113e03e88b6,sim,2026-06-07,mul_bf16_bf16,bf16,bf16,1024,8,1,1,warmup,elementwise,500,469,1395,926,533,,,/home/shay.levy/traces/vcd_traces/sim/20260607/vcore_r0_t0_c0_d0_v0_asm_mul_bf16_bf16_1024_num_vcores_8_partition_1_warmup.vcd,2026-06-07T14:37:32+00:00
ad73a12ec5d4b100,sim,2026-06-07,rmsnorm_bf16_bf16,bf16,bf16,8,1,1,1,measurement,normalization,500,472,6395,5923,552,6073,0.975,/home/shay.levy/traces/vcd_traces/sim/20260607/vcore_r0_t0_c0_d0_v0_asm_rmsnorm_bf16_bf16_8_num_vcores_1_partition_1_measurement.vcd,2026-06-07T14:37:32+00:00
1881e5f4e980ad56,sim,2026-06-07,rmsnorm_bf16_bf16,bf16,bf16,8,1,1,1,warmup,normalization,500,568,6641,6073,727,,,/home/shay.levy/traces/vcd_traces/sim/20260607/vcore_r0_t0_c0_d0_v0_asm_rmsnorm_bf16_bf16_8_num_vcores_1_partition_1_warmup.vcd,2026-06-07T14:37:32+00:00
5cf2f8a27f876f66,sim,2026-06-07,rmsnorm_bf16_bf16,bf16,bf16,8,32,1,1,measurement,normalization,500,473,6381,5908,543,5908,1.000,/home/shay.levy/traces/vcd_traces/sim/20260607/vcore_r0_t0_c0_d0_v0_asm_rmsnorm_bf16_bf16_8_num_vcores_32_partition_1_measurement.vcd,2026-06-07T14:37:32+00:00
740c6bbf250c78e4,sim,2026-06-07,rmsnorm_bf16_bf16,bf16,bf16,8,32,1,1,warmup,normalization,500,473,6381,5908,543,,,/home/shay.levy/traces/vcd_traces/sim/20260607/vcore_r0_t0_c0_d0_v0_asm_rmsnorm_bf16_bf16_8_num_vcores_32_partition_1_warmup.vcd,2026-06-07T14:37:32+00:00
113e227201f920af,sim,2026-06-07,rmsnorm_bf16_bf16,bf16,bf16,8,8,1,1,measurement,normalization,500,473,6383,5910,543,5910,1.000,/home/shay.levy/traces/vcd_traces/sim/20260607/vcore_r0_t0_c0_d0_v0_asm_rmsnorm_bf16_bf16_8_num_vcores_8_partition_1_measurement.vcd,2026-06-07T14:37:32+00:00
b064fbacfcfaaab2,sim,2026-06-07,rmsnorm_bf16_bf16,bf16,bf16,8,8,1,1,warmup,normalization,500,473,6383,5910,543,,,/home/shay.levy/traces/vcd_traces/sim/20260607/vcore_r0_t0_c0_d0_v0_asm_rmsnorm_bf16_bf16_8_num_vcores_8_partition_1_warmup.vcd,2026-06-07T14:37:32+00:00
121cf9253004046d,sim,2026-06-07,rsqrt_fp32_fp32,fp32,fp32,1024,1,1,1,measurement,elementwise,500,410,3406,2996,475,3118,0.961,/home/shay.levy/traces/vcd_traces/sim/20260607/vcore_r0_t0_c0_d0_v0_asm_rsqrt_fp32_fp32_1024_num_vcores_1_partition_1_measurement.vcd,2026-06-07T14:37:32+00:00
0728a3968884a625,sim,2026-06-07,rsqrt_fp32_fp32,fp32,fp32,1024,1,1,1,warmup,elementwise,500,428,3546,3118,615,,,/home/shay.levy/traces/vcd_traces/sim/20260607/vcore_r0_t0_c0_d0_v0_asm_rsqrt_fp32_fp32_1024_num_vcores_1_partition_1_warmup.vcd,2026-06-07T14:37:32+00:00
61f583d08e105677,sim,2026-06-07,rsqrt_fp32_fp32,fp32,fp32,1024,16,1,1,measurement,elementwise,500,410,3406,2996,475,2996,1.000,/home/shay.levy/traces/vcd_traces/sim/20260607/vcore_r0_t0_c0_d0_v0_asm_rsqrt_fp32_fp32_1024_num_vcores_16_partition_1_measurement.vcd,2026-06-07T14:37:32+00:00
ad3b9295cf86f48d,sim,2026-06-07,rsqrt_fp32_fp32,fp32,fp32,1024,16,1,1,warmup,elementwise,500,408,3404,2996,473,,,/home/shay.levy/traces/vcd_traces/sim/20260607/vcore_r0_t0_c0_d0_v0_asm_rsqrt_fp32_fp32_1024_num_vcores_16_partition_1_warmup.vcd,2026-06-07T14:37:32+00:00
7ffcb3bdd3ca102d,sim,2026-06-07,rsqrt_fp32_fp32,fp32,fp32,1024,32,1,1,measurement,elementwise,500,410,3406,2996,475,2996,1.000,/home/shay.levy/traces/vcd_traces/sim/20260607/vcore_r0_t0_c0_d0_v0_asm_rsqrt_fp32_fp32_1024_num_vcores_32_partition_1_measurement.vcd,2026-06-07T14:37:32+00:00
7ff9b3adbf260789,sim,2026-06-07,rsqrt_fp32_fp32,fp32,fp32,1024,32,1,1,warmup,elementwise,500,408,3404,2996,473,,,/home/shay.levy/traces/vcd_traces/sim/20260607/vcore_r0_t0_c0_d0_v0_asm_rsqrt_fp32_fp32_1024_num_vcores_32_partition_1_warmup.vcd,2026-06-07T14:37:32+00:00
8276613c729f166c,sim,2026-06-07,rsqrt_fp32_fp32,fp32,fp32,1024,8,1,1,measurement,elementwise,500,410,3406,2996,475,2996,1.000,/home/shay.levy/traces/vcd_traces/sim/20260607/vcore_r0_t0_c0_d0_v0_asm_rsqrt_fp32_fp32_1024_num_vcores_8_partition_1_measurement.vcd,2026-06-07T14:37:32+00:00
f757d34f0bb81575,sim,2026-06-07,rsqrt_fp32_fp32,fp32,fp32,1024,8,1,1,warmup,elementwise,500,408,3404,2996,473,,,/home/shay.levy/traces/vcd_traces/sim/20260607/vcore_r0_t0_c0_d0_v0_asm_rsqrt_fp32_fp32_1024_num_vcores_8_partition_1_warmup.vcd,2026-06-07T14:37:32+00:00
bef2dcb62efe2786,sim,2026-06-07,silu_bf16_bf16,bf16,bf16,1024,1,1,1,measurement,elementwise,500,410,8400,7990,475,8079,0.989,/home/shay.levy/traces/vcd_traces/sim/20260607/vcore_r0_t0_c0_d0_v0_asm_silu_bf16_bf16_1024_num_vcores_1_partition_1_measurement.vcd,2026-06-07T14:37:32+00:00
b9d123fdefd2dac7,sim,2026-06-07,silu_bf16_bf16,bf16,bf16,1024,1,1,1,warmup,elementwise,500,435,8514,8079,589,,,/home/shay.levy/traces/vcd_traces/sim/20260607/vcore_r0_t0_c0_d0_v0_asm_silu_bf16_bf16_1024_num_vcores_1_partition_1_warmup.vcd,2026-06-07T14:37:32+00:00
9d37f0bb7bbd706e,sim,2026-06-07,silu_bf16_bf16,bf16,bf16,1024,16,1,1,measurement,elementwise,500,410,8400,7990,475,7990,1.000,/home/shay.levy/traces/vcd_traces/sim/20260607/vcore_r0_t0_c0_d0_v0_asm_silu_bf16_bf16_1024_num_vcores_16_partition_1_measurement.vcd,2026-06-07T14:37:32+00:00
6f3cf22005dffbf4,sim,2026-06-07,silu_bf16_bf16,bf16,bf16,1024,16,1,1,warmup,elementwise,500,408,8398,7990,473,,,/home/shay.levy/traces/vcd_traces/sim/20260607/vcore_r0_t0_c0_d0_v0_asm_silu_bf16_bf16_1024_num_vcores_16_partition_1_warmup.vcd,2026-06-07T14:37:32+00:00
732d7cc607749170,sim,2026-06-07,silu_bf16_bf16,bf16,bf16,1024,32,1,1,measurement,elementwise,500,410,8400,7990,475,7990,1.000,/home/shay.levy/traces/vcd_traces/sim/20260607/vcore_r0_t0_c0_d0_v0_asm_silu_bf16_bf16_1024_num_vcores_32_partition_1_measurement.vcd,2026-06-07T14:37:32+00:00
2f95695f04d1f41d,sim,2026-06-07,silu_bf16_bf16,bf16,bf16,1024,32,1,1,warmup,elementwise,500,408,8398,7990,473,,,/home/shay.levy/traces/vcd_traces/sim/20260607/vcore_r0_t0_c0_d0_v0_asm_silu_bf16_bf16_1024_num_vcores_32_partition_1_warmup.vcd,2026-06-07T14:37:32+00:00
bdb413729e543fa3,sim,2026-06-07,silu_bf16_bf16,bf16,bf16,1024,8,1,1,measurement,elementwise,500,410,8400,7990,475,7990,1.000,/home/shay.levy/traces/vcd_traces/sim/20260607/vcore_r0_t0_c0_d0_v0_asm_silu_bf16_bf16_1024_num_vcores_8_partition_1_measurement.vcd,2026-06-07T14:37:32+00:00
29165ba1ceeeca54,sim,2026-06-07,silu_bf16_bf16,bf16,bf16,1024,8,1,1,warmup,elementwise,500,408,8398,7990,473,,,/home/shay.levy/traces/vcd_traces/sim/20260607/vcore_r0_t0_c0_d0_v0_asm_silu_bf16_bf16_1024_num_vcores_8_partition_1_warmup.vcd,2026-06-07T14:37:32+00:00
b198f0ae55da2c6f,sim,2026-06-07,softmax_fp32_fp32,fp32,fp32,32,1,1,1,measurement,normalization,500,411,1329,918,487,1005,0.913,/home/shay.levy/traces/vcd_traces/sim/20260607/vcore_r0_t0_c0_d0_v0_asm_softmax_fp32_fp32_32_num_vcores_1_partition_1_measurement.vcd,2026-06-07T14:37:32+00:00
fefa82d09ecae2f9,sim,2026-06-07,softmax_fp32_fp32,fp32,fp32,32,1,1,1,warmup,normalization,500,855,1860,1005,1008,,,/home/shay.levy/traces/vcd_traces/sim/20260607/vcore_r0_t0_c0_d0_v0_asm_softmax_fp32_fp32_32_num_vcores_1_partition_1_warmup.vcd,2026-06-07T14:37:32+00:00
7f1e499cd459ed27,sim,2026-06-07,softmax_fp32_fp32,fp32,fp32,32,32,1,1,measurement,normalization,500,410,1318,908,479,908,1.000,/home/shay.levy/traces/vcd_traces/sim/20260607/vcore_r0_t0_c0_d0_v0_asm_softmax_fp32_fp32_32_num_vcores_32_partition_1_measurement.vcd,2026-06-07T14:37:32+00:00
90bb6215ccef6748,sim,2026-06-07,softmax_fp32_fp32,fp32,fp32,32,32,1,1,warmup,normalization,500,410,1318,908,479,,,/home/shay.levy/traces/vcd_traces/sim/20260607/vcore_r0_t0_c0_d0_v0_asm_softmax_fp32_fp32_32_num_vcores_32_partition_1_warmup.vcd,2026-06-07T14:37:32+00:00
2202d77070284541,sim,2026-06-07,softmax_fp32_fp32,fp32,fp32,32,8,1,1,measurement,normalization,500,410,1319,909,479,908,1.001,/home/shay.levy/traces/vcd_traces/sim/20260607/vcore_r0_t0_c0_d0_v0_asm_softmax_fp32_fp32_32_num_vcores_8_partition_1_measurement.vcd,2026-06-07T14:37:32+00:00
4ac1c0c64c5c6780,sim,2026-06-07,softmax_fp32_fp32,fp32,fp32,32,8,1,1,warmup,normalization,500,410,1318,908,479,,,/home/shay.levy/traces/vcd_traces/sim/20260607/vcore_r0_t0_c0_d0_v0_asm_softmax_fp32_fp32_32_num_vcores_8_partition_1_warmup.vcd,2026-06-07T14:37:32+00:00
87f50e20b1aeab92,sim,2026-06-07,sub_bf16_bf16,bf16,bf16,1024,1,1,1,measurement,elementwise,500,473,1407,934,545,1012,0.923,/home/shay.levy/traces/vcd_traces/sim/20260607/vcore_r0_t0_c0_d0_v0_asm_sub_bf16_bf16_1024_num_vcores_1_partition_1_measurement.vcd,2026-06-07T14:37:32+00:00
ec22ba3d2d2bfb98,sim,2026-06-07,sub_bf16_bf16,bf16,bf16,1024,1,1,1,warmup,elementwise,500,493,1505,1012,643,,,/home/shay.levy/traces/vcd_traces/sim/20260607/vcore_r0_t0_c0_d0_v0_asm_sub_bf16_bf16_1024_num_vcores_1_partition_1_warmup.vcd,2026-06-07T14:37:32+00:00
ce0540e737313ed0,sim,2026-06-07,sub_bf16_bf16,bf16,bf16,1024,16,1,1,measurement,elementwise,500,471,1397,926,535,926,1.000,/home/shay.levy/traces/vcd_traces/sim/20260607/vcore_r0_t0_c0_d0_v0_asm_sub_bf16_bf16_1024_num_vcores_16_partition_1_measurement.vcd,2026-06-07T14:37:32+00:00
e07e0f9923498bbc,sim,2026-06-07,sub_bf16_bf16,bf16,bf16,1024,16,1,1,warmup,elementwise,500,473,1399,926,537,,,/home/shay.levy/traces/vcd_traces/sim/20260607/vcore_r0_t0_c0_d0_v0_asm_sub_bf16_bf16_1024_num_vcores_16_partition_1_warmup.vcd,2026-06-07T14:37:32+00:00
ddb04e3fad0f2148,sim,2026-06-07,sub_bf16_bf16,bf16,bf16,1024,32,1,1,measurement,elementwise,500,473,1399,926,537,926,1.000,/home/shay.levy/traces/vcd_traces/sim/20260607/vcore_r0_t0_c0_d0_v0_asm_sub_bf16_bf16_1024_num_vcores_32_partition_1_measurement.vcd,2026-06-07T14:37:32+00:00
42497d1300aeefe7,sim,2026-06-07,sub_bf16_bf16,bf16,bf16,1024,32,1,1,warmup,elementwise,500,473,1399,926,537,,,/home/shay.levy/traces/vcd_traces/sim/20260607/vcore_r0_t0_c0_d0_v0_asm_sub_bf16_bf16_1024_num_vcores_32_partition_1_warmup.vcd,2026-06-07T14:37:32+00:00
ffb7063accaf53ee,sim,2026-06-07,sub_bf16_bf16,bf16,bf16,1024,8,1,1,measurement,elementwise,500,473,1399,926,537,926,1.000,/home/shay.levy/traces/vcd_traces/sim/20260607/vcore_r0_t0_c0_d0_v0_asm_sub_bf16_bf16_1024_num_vcores_8_partition_1_measurement.vcd,2026-06-07T14:37:32+00:00
86fdbb086bbf87e5,sim,2026-06-07,sub_bf16_bf16,bf16,bf16,1024,8,1,1,warmup,elementwise,500,473,1399,926,537,,,/home/shay.levy/traces/vcd_traces/sim/20260607/vcore_r0_t0_c0_d0_v0_asm_sub_bf16_bf16_1024_num_vcores_8_partition_1_warmup.vcd,2026-06-07T14:37:32+00:00
bca51897bd9ed3bf,sim,2026-06-07,transpose_bf16_bf16,bf16,bf16,32,1,1,1,measurement,elementwise,500,410,884,474,473,561,0.845,/home/shay.levy/traces/vcd_traces/sim/20260607/vcore_r0_t0_c0_d0_v0_asm_transpose_bf16_bf16_32_num_vcores_1_partition_1_measurement.vcd,2026-06-07T14:37:32+00:00
69649902df8eade0,sim,2026-06-07,transpose_bf16_bf16,bf16,bf16,32,1,1,1,warmup,elementwise,500,428,989,561,578,,,/home/shay.levy/traces/vcd_traces/sim/20260607/vcore_r0_t0_c0_d0_v0_asm_transpose_bf16_bf16_32_num_vcores_1_partition_1_warmup.vcd,2026-06-07T14:37:32+00:00
c84b80220737731d,sim,2026-06-07,transpose_bf16_bf16,bf16,bf16,32,16,1,1,measurement,elementwise,500,410,884,474,473,474,1.000,/home/shay.levy/traces/vcd_traces/sim/20260607/vcore_r0_t0_c0_d0_v0_asm_transpose_bf16_bf16_32_num_vcores_16_partition_1_measurement.vcd,2026-06-07T14:37:32+00:00
facf4a5421b7d89d,sim,2026-06-07,transpose_bf16_bf16,bf16,bf16,32,16,1,1,warmup,elementwise,500,408,882,474,471,,,/home/shay.levy/traces/vcd_traces/sim/20260607/vcore_r0_t0_c0_d0_v0_asm_transpose_bf16_bf16_32_num_vcores_16_partition_1_warmup.vcd,2026-06-07T14:37:32+00:00
91cd27a4e05fc4ae,sim,2026-06-07,transpose_bf16_bf16,bf16,bf16,32,32,1,1,measurement,elementwise,500,410,884,474,473,474,1.000,/home/shay.levy/traces/vcd_traces/sim/20260607/vcore_r0_t0_c0_d0_v0_asm_transpose_bf16_bf16_32_num_vcores_32_partition_1_measurement.vcd,2026-06-07T14:37:32+00:00
330a0d6011a11b36,sim,2026-06-07,transpose_bf16_bf16,bf16,bf16,32,32,1,1,warmup,elementwise,500,408,882,474,471,,,/home/shay.levy/traces/vcd_traces/sim/20260607/vcore_r0_t0_c0_d0_v0_asm_transpose_bf16_bf16_32_num_vcores_32_partition_1_warmup.vcd,2026-06-07T14:37:32+00:00
586ef942bc18a8ea,sim,2026-06-07,transpose_bf16_bf16,bf16,bf16,32,8,1,1,measurement,elementwise,500,410,884,474,473,474,1.000,/home/shay.levy/traces/vcd_traces/sim/20260607/vcore_r0_t0_c0_d0_v0_asm_transpose_bf16_bf16_32_num_vcores_8_partition_1_measurement.vcd,2026-06-07T14:37:32+00:00
0949fcceba038aad,sim,2026-06-07,transpose_bf16_bf16,bf16,bf16,32,8,1,1,warmup,elementwise,500,408,882,474,471,,,/home/shay.levy/traces/vcd_traces/sim/20260607/vcore_r0_t0_c0_d0_v0_asm_transpose_bf16_bf16_32_num_vcores_8_partition_1_warmup.vcd,2026-06-07T14:37:32+00:00
d2479ec75307d204,sim,2026-06-07,vme_128tile_bf16,,bf16,1,,1,,measurement,vme,500,474,64786,64312,510,64405,0.999,/home/shay.levy/traces/vcd_traces/sim/20260607/vcore_r0_t0_c0_d0_v0_asm_vme_128tile_bf16_1_measurement.vcd,2026-06-07T14:37:32+00:00
5c8b34b891a417d0,sim,2026-06-07,vme_128tile_bf16,,bf16,1,,1,,warmup,vme,500,493,64898,64405,587,,,/home/shay.levy/traces/vcd_traces/sim/20260607/vcore_r0_t0_c0_d0_v0_asm_vme_128tile_bf16_1_warmup.vcd,2026-06-07T14:37:32+00:00
d74ce72270a9c65d,sim,2026-06-07,vme_16tile_bf16,,bf16,1,,1,,measurement,vme,500,471,8895,8424,507,8517,0.989,/home/shay.levy/traces/vcd_traces/sim/20260607/vcore_r0_t0_c0_d0_v0_asm_vme_16tile_bf16_1_measurement.vcd,2026-06-07T14:37:32+00:00
193913880f394e41,sim,2026-06-07,vme_16tile_bf16,,bf16,1,,1,,warmup,vme,500,491,9008,8517,585,,,/home/shay.levy/traces/vcd_traces/sim/20260607/vcore_r0_t0_c0_d0_v0_asm_vme_16tile_bf16_1_warmup.vcd,2026-06-07T14:37:32+00:00
3811d13292441535,sim,2026-06-07,vme_1tile_bf16,,bf16,1,,1,,measurement,vme,500,474,1414,940,523,1019,0.922,/home/shay.levy/traces/vcd_traces/sim/20260607/vcore_r0_t0_c0_d0_v0_asm_vme_1tile_bf16_1_measurement.vcd,2026-06-07T14:37:32+00:00
f036522852313ff2,sim,2026-06-07,vme_1tile_bf16,,bf16,1,,1,,warmup,vme,500,493,1512,1019,585,,,/home/shay.levy/traces/vcd_traces/sim/20260607/vcore_r0_t0_c0_d0_v0_asm_vme_1tile_bf16_1_warmup.vcd,2026-06-07T14:37:32+00:00
4b50ac422218e80d,sim,2026-06-07,vme_1tile_cd8192_bf16,,bf16,1,,1,,measurement,vme,500,474,1531,1057,526,1137,0.930,/home/shay.levy/traces/vcd_traces/sim/20260607/vcore_r0_t0_c0_d0_v0_asm_vme_1tile_cd8192_bf16_1_measurement.vcd,2026-06-07T14:37:32+00:00
e6889ec73afbc2b0,sim,2026-06-07,vme_1tile_cd8192_bf16,,bf16,1,,1,,warmup,vme,500,493,1630,1137,588,,,/home/shay.levy/traces/vcd_traces/sim/20260607/vcore_r0_t0_c0_d0_v0_asm_vme_1tile_cd8192_bf16_1_warmup.vcd,2026-06-07T14:37:32+00:00
35a856a185ac168d,sim,2026-06-07,vme_1tile_xpose_bf16,,bf16,1,,1,,measurement,vme,500,477,1417,940,526,1017,0.924,/home/shay.levy/traces/vcd_traces/sim/20260607/vcore_r0_t0_c0_d0_v0_asm_vme_1tile_xpose_bf16_1_measurement.vcd,2026-06-07T14:37:32+00:00
84c1849cf1c4b824,sim,2026-06-07,vme_1tile_xpose_bf16,,bf16,1,,1,,warmup,vme,500,902,1919,1017,989,,,/home/shay.levy/traces/vcd_traces/sim/20260607/vcore_r0_t0_c0_d0_v0_asm_vme_1tile_xpose_bf16_1_warmup.vcd,2026-06-07T14:37:32+00:00
616d0a4168b4e0a6,sim,2026-06-07,vme_2plane_bf16,,bf16,1,,1,,measurement,vme,500,474,1447,973,510,1068,0.911,/home/shay.levy/traces/vcd_traces/sim/20260607/vcore_r0_t0_c0_d0_v0_asm_vme_2plane_bf16_1_measurement.vcd,2026-06-07T14:37:32+00:00
edf4c0be0755b096,sim,2026-06-07,vme_2plane_bf16,,bf16,1,,1,,warmup,vme,500,493,1561,1068,587,,,/home/shay.levy/traces/vcd_traces/sim/20260607/vcore_r0_t0_c0_d0_v0_asm_vme_2plane_bf16_1_warmup.vcd,2026-06-07T14:37:32+00:00
1822116795e559c3,sim,2026-06-07,vme_2wave_bf16,,bf16,1,,1,,measurement,vme,500,474,1989,1515,512,1608,0.942,/home/shay.levy/traces/vcd_traces/sim/20260607/vcore_r0_t0_c0_d0_v0_asm_vme_2wave_bf16_1_measurement.vcd,2026-06-07T14:37:32+00:00
c411e917d974b565,sim,2026-06-07,vme_2wave_bf16,,bf16,1,,1,,warmup,vme,500,493,2101,1608,589,,,/home/shay.levy/traces/vcd_traces/sim/20260607/vcore_r0_t0_c0_d0_v0_asm_vme_2wave_bf16_1_warmup.vcd,2026-06-07T14:37:32+00:00
